"CO_GRUPO";"CO_REGIAO_CURSO";"NU_IDADE";"TP_SEXO";"CO_TURNO_GRADUACAO";"NT_GER";"QE_I01";"QE_I02";"QE_I04";"QE_I05";"QE_I08";"QE_I21";"QE_I22";"QE_I23";"NT_OBJ_FG";"NT_OBJ_CE";"Sexo";"Regiao";"Turno";"Estado_Civil";"Cor_Raca";"Escolaridade_Pai";"Escolaridade_Mae";"Renda_Familiar";"Familiar_Graduado";"Qdade_Livros";"Horas_Estudo"
3002;3;35;"M";4;39,6;"C";"C";"B";"B";"C";"A";"B";"B";50;29,2;"Masculino";"Sudeste";"Noturno";"Separado";"Amarela";"Ensino Fundamental I";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;3;23;"M";4;49,4;"A";"A";"B";"B";"A";"A";"B";"B";50;54,2;"Masculino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"De 1 a 3"
3002;3;27;"M";1;52,1;"C";"A";"B";"B";"A";"B";"A";"B";75;54,2;"Masculino";"Sudeste";"Matutino";"Separado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"Nenhum";"De 1 a 3"
3002;3;32;"M";4;66,8;"E";"A";"C";"B";"A";"A";"B";"E";50;75;"Masculino";"Sudeste";"Noturno";"Outro";"Branca";"Ensino Fundamental II";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"Mais de 12"
3002;3;23;"F";4;71,9;"E";"D";"C";"F";"B";"A";"C";"C";75;70,8;"Feminino";"Sudeste";"Noturno";"Outro";"Parda";"Ensino Fundamental II";"Pós Graduação";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;2;35;"F";4;41,8;"B";"A";"B";"B";"A";"A";"B";"B";25;50;"Feminino";"Nordeste";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"De 1 a 3"
3002;2;22;"M";4;25,3;"A";"D";"B";"C";"B";"B";"E";"E";62,5;12,5;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Não";"Mais de 8";"Mais de 12"
3002;2;46;"M";4;30,3;"B";"A";"C";"B";"E";"A";"A";"B";37,5;33,3;"Masculino";"Nordeste";"Noturno";"Casado";"Branca";"Ensino Fundamental II";"Ensino Fundamental I";"De 6 a 10 salários mínimos";"Sim";"Nenhum";"De 1 a 3"
3002;2;23;"M";4;46,7;"A";"D";"B";"B";"A";"B";"B";"B";37,5;50;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 1 a 2";"De 1 a 3"
3002;2;20;"F";4;39,2;"A";"D";"E";"C";"A";"A";"D";"E";37,5;33,3;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Superior";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Sim";"De 6 a 8";"Mais de 12"
3002;2;27;"F";4;44,7;"A";"D";"A";"A";"A";"B";"C";"B";25;50;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Nenhuma";"Nenhuma";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"De 1 a 3"
3002;2;22;"F";4;28,2;"A";"D";"A";"F";"B";"A";"C";"B";12,5;29,2;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Nenhuma";"Pós Graduação";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;2;22;"F";4;35,3;"A";"D";"B";"A";"A";"B";"B";"B";62,5;33,3;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Nenhuma";"Até 1,5 salário mínimo";"Não";"De 1 a 2";"De 1 a 3"
3002;2;22;"F";4;43,8;"A";"A";"B";"C";"B";"A";"E";"B";25;41,7;"Feminino";"Nordeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Sim";"Mais de 8";"De 1 a 3"
3002;2;25;"M";4;34,3;"A";"D";"A";"A";"A";"B";"B";"D";0;41,7;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Nenhuma";"Nenhuma";"Até 1,5 salário mínimo";"Não";"De 1 a 2";"De 8 a 12"
3002;2;22;"F";4;51;"A";"D";"C";"A";"B";"B";"C";"B";50;54,2;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental II";"Nenhuma";"De 1,5 e 3 salários mínimos";"Não";"De 3 a 5";"De 1 a 3"
3002;2;25;"M";4;31,5;"A";"D";"B";"B";"A";"B";"B";"B";50;20,8;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 1 a 2";"De 1 a 3"
3002;2;25;"M";4;36,3;"A";"C";"C";"C";"A";"A";"B";"B";37,5;33,3;"Masculino";"Nordeste";"Noturno";"Solteiro";"Amarela";"Ensino Fundamental II";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"De 1 a 3"
3002;2;22;"F";4;28,1;"A";"D";"B";"C";"A";"A";"C";"B";12,5;33,3;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 1 a 3"
3002;2;46;"M";4;42,6;"B";"D";"A";"B";"C";"A";"A";"A";50;41,7;"Masculino";"Nordeste";"Noturno";"Casado";"Parda";"Nenhuma";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Sim";"Nenhum";"Nenhuma"
3002;2;22;"M";4;37,9;"A";"D";"D";"D";"B";"A";"B";"D";75;33,3;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Médio";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 1 a 2";"De 8 a 12"
3002;2;20;"F";4;33,1;"A";"D";"D";"D";"E";"A";"B";"B";25;33,3;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Médio";"Ensino Médio";"De 6 a 10 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;2;24;"M";4;35,6;"A";"B";"B";"B";"A";"A";"D";"C";37,5;33,3;"Masculino";"Nordeste";"Noturno";"Solteiro";"Preta";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Sim";"De 6 a 8";"De 4 a 7"
3002;2;22;"M";4;54,4;"A";"D";"B";"C";"A";"B";"C";"C";50;54,2;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"De 4 a 7"
3002;2;24;"M";4;7,7;"A";"A";"A";"D";"E";"A";"C";"E";25;4,2;"Masculino";"Nordeste";"Noturno";"Solteiro";"Branca";"Nenhuma";"Ensino Médio";"De 6 a 10 salários mínimos";"Sim";"De 3 a 5";"Mais de 12"
3002;2;21;"F";4;32,8;"B";"D";"C";"B";"A";"A";"C";"C";50;25;"Feminino";"Nordeste";"Noturno";"Casado";"Parda";"Ensino Fundamental II";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 4 a 7"
3002;2;25;"F";4;38,3;"A";"D";"C";"C";"B";"A";"C";"C";50;29,2;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental II";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;2;27;"M";4;58,3;"A";"A";"B";"A";"A";"A";"C";"B";50;70,8;"Masculino";"Nordeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Nenhuma";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 1 a 3"
3002;2;27;"M";4;49,8;"C";"D";"C";"B";"A";"A";"C";"C";50;45,8;"Masculino";"Nordeste";"Noturno";"Separado";"Parda";"Ensino Fundamental II";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 4 a 7"
3002;2;32;"F";4;31,9;"B";"B";"B";"B";"B";"B";"B";"A";25;29,2;"Feminino";"Nordeste";"Noturno";"Casado";"Preta";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 1 a 2";"Nenhuma"
3002;2;23;"F";4;30,7;"A";"D";"C";"B";"A";"B";"C";"B";25;20,8;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental II";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"De 1 a 3"
3002;2;21;"F";4;43;"A";"D";"B";"B";"A";"B";"B";"B";50;45,8;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 1 a 2";"De 1 a 3"
3002;2;24;"F";4;53,1;"A";"D";"C";"C";"A";"A";"B";"B";62,5;58,3;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental II";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"De 1 a 3"
3002;2;44;"F";4;25,2;"B";"A";"C";"C";"C";"A";"C";"E";37,5;20,8;"Feminino";"Nordeste";"Noturno";"Casado";"Branca";"Ensino Fundamental II";"Ensino Fundamental II";"De 3 a 4,5 salários mínimos";"Sim";"De 3 a 5";"Mais de 12"
3002;2;30;"F";4;51,2;"B";"D";"C";"D";"C";"A";"D";"C";75;37,5;"Feminino";"Nordeste";"Noturno";"Casado";"Parda";"Ensino Fundamental II";"Ensino Médio";"De 3 a 4,5 salários mínimos";"Sim";"De 6 a 8";"De 4 a 7"
3002;2;26;"F";4;30,1;"A";"B";"B";"C";"B";"A";"C";"C";62,5;20,8;"Feminino";"Nordeste";"Noturno";"Solteiro";"Preta";"Ensino Fundamental I";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;2;29;"F";4;46,9;"E";"D";"C";"B";"D";"A";"C";"A";62,5;45,8;"Feminino";"Nordeste";"Noturno";"Outro";"Parda";"Ensino Fundamental II";"Ensino Fundamental I";"De 4,5 a 6 salários mínimos";"Sim";"De 3 a 5";"Nenhuma"
3002;2;30;"F";4;58,6;"A";"A";"B";"B";"B";"B";"C";"C";62,5;62,5;"Feminino";"Nordeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 3 a 5";"De 4 a 7"
3002;2;28;"F";4;45,7;"B";"D";"D";"D";"A";"A";"B";"B";75;41,7;"Feminino";"Nordeste";"Noturno";"Casado";"Parda";"Ensino Médio";"Ensino Médio";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"De 1 a 3"
3002;2;24;"M";4;27,7;"E";"D";"D";"D";"B";"A";"C";"B";25;37,5;"Masculino";"Nordeste";"Noturno";"Outro";"Parda";"Ensino Médio";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;2;28;"F";4;47,8;"A";"D";"A";"A";"B";"A";"C";"B";37,5;45,8;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Nenhuma";"Nenhuma";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;2;24;"M";4;27,1;"A";"B";"E";"E";"A";"A";"B";"C";12,5;25;"Masculino";"Nordeste";"Noturno";"Solteiro";"Preta";"Ensino Superior";"Ensino Superior";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"De 4 a 7"
3002;2;23;"F";4;46,3;"A";"D";"C";"B";"C";"B";"B";"B";25;58,3;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental II";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Não";"De 1 a 2";"De 1 a 3"
3002;2;25;"F";4;47,9;"B";"D";"B";"B";"D";"A";"C";"C";62,5;50;"Feminino";"Nordeste";"Noturno";"Casado";"Parda";"Ensino Fundamental I";"Ensino Fundamental I";"De 4,5 a 6 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;2;30;"M";4;40,8;"A";"D";"B";"B";"A";"B";"C";"C";37,5;45,8;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"De 4 a 7"
3002;2;29;"M";4;42,4;"B";"D";"A";"A";"A";"A";"B";"C";62,5;37,5;"Masculino";"Nordeste";"Noturno";"Casado";"Parda";"Nenhuma";"Nenhuma";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"De 4 a 7"
3002;2;31;"F";4;35,1;"C";"D";"B";"C";"B";"B";"A";"B";37,5;41,7;"Feminino";"Nordeste";"Noturno";"Separado";"Parda";"Ensino Fundamental I";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Não";"Nenhum";"De 1 a 3"
3002;2;48;"F";4;57,6;"C";"A";"B";"A";"A";"B";"D";"D";50;62,5;"Feminino";"Nordeste";"Noturno";"Separado";"Branca";"Ensino Fundamental I";"Nenhuma";"Até 1,5 salário mínimo";"Não";"De 6 a 8";"De 8 a 12"
3002;2;25;"M";4;43,8;"B";"D";"B";"B";"A";"B";"C";"B";50;41,7;"Masculino";"Nordeste";"Noturno";"Casado";"Parda";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"De 1 a 3"
3002;2;26;"F";4;54,7;"A";"D";"A";"B";"A";"B";"B";"B";50;58,3;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Nenhuma";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 1 a 2";"De 1 a 3"
3002;2;23;"F";4;32;"A";"A";"B";"B";"A";"B";"C";"B";37,5;37,5;"Feminino";"Nordeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"De 1 a 3"
3002;2;22;"F";4;50,9;"B";"D";"D";"F";"C";"A";"B";"B";62,5;50;"Feminino";"Nordeste";"Noturno";"Casado";"Parda";"Ensino Médio";"Pós Graduação";"De 3 a 4,5 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;2;36;"F";4;34,3;"B";"D";"A";"A";"C";"A";"B";"C";50;29,2;"Feminino";"Nordeste";"Noturno";"Casado";"Parda";"Nenhuma";"Nenhuma";"De 3 a 4,5 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;2;25;"M";4;47,9;"B";"A";"C";"C";"C";"A";"B";"B";62,5;41,7;"Masculino";"Nordeste";"Noturno";"Casado";"Branca";"Ensino Fundamental II";"Ensino Fundamental II";"De 3 a 4,5 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;2;26;"M";4;50,7;"A";"A";"B";"B";"C";"B";"D";"C";75;50;"Masculino";"Nordeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Não";"De 6 a 8";"De 4 a 7"
3002;2;28;"F";4;44,8;"A";"D";"B";"B";"A";"A";"C";"C";62,5;37,5;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 4 a 7"
3002;2;23;"F";4;23,2;"A";"D";"B";"C";"A";"B";"C";"B";37,5;16,7;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"De 1 a 3"
3002;2;23;"F";4;40,2;"B";"A";"B";"F";"B";"A";"C";"B";37,5;54,2;"Feminino";"Nordeste";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Pós Graduação";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;2;32;"F";4;40,7;"B";"D";"C";"D";"B";"A";"B";"B";37,5;41,7;"Feminino";"Nordeste";"Noturno";"Casado";"Parda";"Ensino Fundamental II";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;2;25;"F";4;49,2;"A";"D";"B";"D";"A";"B";"D";"C";25;50;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Médio";"Até 1,5 salário mínimo";"Não";"De 6 a 8";"De 4 a 7"
3002;2;29;"M";4;29,6;"C";"D";"B";"A";"A";"A";"A";"A";37,5;37,5;"Masculino";"Nordeste";"Noturno";"Separado";"Parda";"Ensino Fundamental I";"Nenhuma";"Até 1,5 salário mínimo";"Sim";"Nenhum";"Nenhuma"
3002;2;22;"M";4;24,5;"A";"D";"F";"B";"D";"A";"B";"C";75;20,8;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Pós Graduação";"Ensino Fundamental I";"De 4,5 a 6 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;2;23;"M";4;33,4;"A";"D";"D";"F";"B";"A";"B";"D";25;33,3;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Médio";"Pós Graduação";"De 1,5 e 3 salários mínimos";"Sim";"De 1 a 2";"De 8 a 12"
3002;2;22;"F";4;56,7;"A";"D";"D";"B";"B";"B";"B";"B";50;58,3;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Médio";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 1 a 2";"De 1 a 3"
3002;2;21;"F";4;38,8;"B";"A";"B";"B";"A";"B";"B";"B";50;33,3;"Feminino";"Nordeste";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 1 a 2";"De 1 a 3"
3002;2;32;"M";4;38,5;"A";"A";"C";"A";"B";"A";"C";"C";37,5;41,7;"Masculino";"Nordeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental II";"Nenhuma";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;2;24;"M";4;51,9;"A";"D";"B";"C";"A";"A";"C";"B";75;50;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 1 a 3"
3002;2;27;"M";4;32,2;"B";"D";"A";"B";"B";"A";"C";"D";37,5;41,7;"Masculino";"Nordeste";"Noturno";"Casado";"Parda";"Nenhuma";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 8 a 12"
3002;2;22;"M";4;43,8;"A";"A";"B";"F";"B";"A";"B";"C";25;50;"Masculino";"Nordeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Pós Graduação";"De 1,5 e 3 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;2;24;"M";4;31,1;"A";"D";"B";"D";"A";"B";"B";"C";25;20,8;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Médio";"Até 1,5 salário mínimo";"Não";"De 1 a 2";"De 4 a 7"
3002;2;32;"F";4;51,9;"B";"A";"B";"F";"A";"A";"D";"B";62,5;54,2;"Feminino";"Nordeste";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Pós Graduação";"Até 1,5 salário mínimo";"Sim";"De 6 a 8";"De 1 a 3"
3002;2;25;"M";4;33;"A";"D";"B";"B";"A";"B";"D";"B";50;33,3;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 6 a 8";"De 1 a 3"
3002;2;23;"F";4;59,8;"A";"A";"C";"A";"B";"B";"C";"B";100;45,8;"Feminino";"Nordeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental II";"Nenhuma";"De 1,5 e 3 salários mínimos";"Não";"De 3 a 5";"De 1 a 3"
3002;2;23;"M";4;68,4;"A";"A";"B";"C";"A";"A";"B";"E";62,5;75;"Masculino";"Nordeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"Mais de 12"
3002;2;26;"M";4;39,1;"A";"D";"A";"A";"B";"A";"C";"E";25;41,7;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Nenhuma";"Nenhuma";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"Mais de 12"
3002;2;22;"M";4;49,9;"A";"D";"E";"D";"B";"A";"A";"D";50;41,7;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Superior";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"Nenhum";"De 8 a 12"
3002;2;22;"F";4;47,3;"A";"D";"B";"A";"B";"A";"C";"C";62,5;41,7;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Nenhuma";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;2;24;"F";4;51,3;"B";"D";"D";"D";"B";"A";"C";"C";62,5;50;"Feminino";"Nordeste";"Noturno";"Casado";"Parda";"Ensino Médio";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;2;28;"F";4;23,2;"B";"D";"B";"C";"D";"A";"C";"B";62,5;16,7;"Feminino";"Nordeste";"Noturno";"Casado";"Parda";"Ensino Fundamental I";"Ensino Fundamental II";"De 4,5 a 6 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;2;35;"F";4;42;"A";"A";"B";"B";"B";"A";"C";"B";25;54,2;"Feminino";"Nordeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;2;25;"F";4;44,5;"A";"A";"A";"B";"A";"B";"C";"B";62,5;45,8;"Feminino";"Nordeste";"Noturno";"Solteiro";"Branca";"Nenhuma";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"De 1 a 3"
3002;2;29;"M";4;45,8;"A";"D";"C";"B";"B";"B";"D";"B";75;54,2;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental II";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 6 a 8";"De 1 a 3"
3002;2;28;"F";4;56,4;"A";"D";"B";"D";"B";"B";"B";"B";62,5;58,3;"Feminino";"Nordeste";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Não";"De 1 a 2";"De 1 a 3"
3002;2;30;"F";4;52,8;"A";"A";"B";"B";"B";"B";"C";"B";25;66,7;"Feminino";"Nordeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 3 a 5";"De 1 a 3"
3002;2;30;"M";4;21,6;"A";"D";"A";"A";"B";"A";"B";"B";37,5;25;"Masculino";"Nordeste";"Noturno";"Solteiro";"Parda";"Nenhuma";"Nenhuma";"De 1,5 e 3 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;2;26;"F";4;24,2;"B";"D";"A";"B";"A";"B";"C";"B";50;12,5;"Feminino";"Nordeste";"Noturno";"Casado";"Parda";"Nenhuma";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"De 1 a 3"
3002;2;24;"F";4;41,7;"A";"A";"B";"B";"B";"A";"B";"B";37,5;45,8;"Feminino";"Nordeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;2;27;"F";4;45,2;"B";"B";"B";"D";"B";"B";"C";"B";62,5;41,7;"Feminino";"Nordeste";"Noturno";"Casado";"Preta";"Ensino Fundamental I";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Não";"De 3 a 5";"De 1 a 3"
3002;2;30;"F";4;18,8;"A";"B";"B";"B";"A";"B";"D";"A";25;16,7;"Feminino";"Nordeste";"Noturno";"Solteiro";"Preta";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 6 a 8";"Nenhuma"
3002;3;27;"M";4;62,6;"A";"A";"C";"B";"C";"B";"C";"B";62,5;58,3;"Masculino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental II";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Não";"De 3 a 5";"De 1 a 3"
3002;3;20;"M";4;26,1;"A";"A";"D";"C";"D";"A";"C";"B";50;25;"Masculino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Médio";"Ensino Fundamental II";"De 4,5 a 6 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;3;33;"M";4;64,7;"A";"A";"E";"D";"C";"A";"E";"A";75;62,5;"Masculino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Superior";"Ensino Médio";"De 3 a 4,5 salários mínimos";"Sim";"Mais de 8";"Nenhuma"
3002;3;28;"F";4;28;"A";"D";"D";"D";"C";"A";"B";"B";25;20,8;"Feminino";"Sudeste";"Noturno";"Solteiro";"Parda";"Ensino Médio";"Ensino Médio";"De 3 a 4,5 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;3;36;"M";4;68,9;"A";"A";"B";"B";"A";"A";"C";"C";62,5;70,8;"Masculino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 4 a 7"
3002;3;26;"F";4;44,4;"A";"B";"B";"B";"B";"B";"E";"D";62,5;37,5;"Feminino";"Sudeste";"Noturno";"Solteiro";"Preta";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"Mais de 8";"De 8 a 12"
3002;3;20;"M";4;67,2;"A";"A";"D";"E";"C";"A";"D";"C";62,5;70,8;"Masculino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Médio";"Ensino Superior";"De 3 a 4,5 salários mínimos";"Sim";"De 6 a 8";"De 4 a 7"
3002;3;43;"M";4;71,8;"B";"A";"B";"B";"C";"A";"C";"C";75;70,8;"Masculino";"Sudeste";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;3;20;"F";4;37,2;"A";"A";"D";"D";"B";"B";"E";"C";25;41,7;"Feminino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Não";"Mais de 8";"De 4 a 7"
3002;3;25;"M";4;16,3;"A";"A";"D";"D";"E";"B";"B";"E";37,5;16,7;"Masculino";"Sudeste";"Noturno";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 6 a 10 salários mínimos";"Não";"De 1 a 2";"Mais de 12"
